,Country Name,Country Code,Series Name,Series Code,1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
1339,Oman,OMN,Fixed telephone subscriptions,IT.MLT.MAIN,116558,130107,147784,157840,169939,197687,200557,219956,220373,221807,230507,227625,236178,242745,265237,269700,294921,301010,300139,283941,287323,304545,351411,375196,434932,422518,509756,560326,592196,594550,..
1340,Oman,OMN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,6.154819387,6.560209754,7.132074452,7.346797808,7.709512008,8.838515032,8.91458741,9.7677302,9.77305464,9.779966516,10.0440443,9.748986876,9.897802584,9.926121961,10.56194701,10.45041806,11.09911417,10.9419865,10.4353126,9.335760697,8.837694718,8.706188542,9.334106459,9.316408675,10.1920912,9.432849789,10.92507214,12.17648411,12.82384932,12.67876461,..
1341,Pakistan,PAK,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0,0,0.000122702,0.00299173,0.027549238,0.043947719,0.055357238,..,1.318550779,2.577426737,5.041158126,6.164320985,6.332329098,6.5,6.8,7,7.5,8,8,8.1,9,10,11,12.38544676,13.78,15.34,17.07090203,25,..
1342,Pakistan,PAK,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,106,146,240,328,479,680,6448,23923,23161,13549,16293,..
1343,Pakistan,PAK,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.590777265751617,0.796333949034016,1.28150277558817,1.71493584526958,2.45257402815653,3.40976979174926,31.665064392146,115.066308024181,109.132482847904,62.5631111559752,73.7599169977522,..
1344,Pakistan,PAK,Mobile cellular subscriptions,IT.CEL.SETS,8500,13500,16000,24662,40964,68038,135027,196096,265614,306493,742606,1698536,2404400,5022908,12771203,34506557,62856712,88019742,94342030,99185844,108894518,120151237,127737286,135762031,125899638,136489014,144525637,153986607,165405847,175624364,..
1345,Pakistan,PAK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.007672959,0.011851345,0.013665089,0.020489726,0.033095045,0.053426289,0.103028877,0.145425169,0.191606656,0.215319162,0.508709501,1.135766906,1.570544794,3.206151798,7.966864434,21.03768098,37.45749468,51.27891755,53.74829949,55.27994563,59.39479364,64.15589184,66.78696418,69.51282454,63.13069982,67.02750435,69.51482483,72.55706103,76.37688644,79.50676968,..
1346,Pakistan,PAK,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14600,26611,45153,168082,391629,789487,1166301,1516809,1628105,2008684,1793199,2488334,2318001,2095428,2039788,2523027,..
1347,Pakistan,PAK,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.009107695,0.016223981,0.02690752,0.09792193,0.22311787,0.440010355,0.636140446,0.809914543,0.851248635,1.028485633,0.899175801,1.2219798,1.114926298,0.987346239,0.941881193,1.142197597,..
1348,Pakistan,PAK,Fixed telephone subscriptions,IT.MLT.MAIN,1116113,1243569,1528470,1830000,2127344,2376786,2557619,2661000,2874000,3053460,3252000,3655474,4047423,4502230,5227831,5240012,4806206,4416737,6144250,6079095,5721725,5861915,6370860,4897814,3537600,3104415,2940243,2934735,2778241,2876794,..
1349,Pakistan,PAK,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,1.007516358,1.091701086,1.305417435,1.520403794,1.718693107,1.866351984,1.951525358,1.973402699,2.073224785,2.145133657,2.227726811,2.444320517,2.643761073,2.87379996,3.261197936,3.194688499,2.864108381,2.573121521,3.500486359,3.38810487,3.120824463,3.130025076,3.330980421,2.5077769,1.773882493,1.524527021,1.414216061,1.382819913,1.282865154,1.302351182,..
1350,Palau,PLW,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0,0,0,..,..,..,..,..,..,20.24393947,21.60152718,26.97033263,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1351,Palau,PLW,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,1,3,2,3,3,4,15,13,17,..
1352,Palau,PLW,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,56.7054153671676,170.42549565415,113.475177304965,169.827342202095,169.319336268202,224.605536526475,837.474177879515,722.182100994389,939.641830643378,..
1353,Palau,PLW,Mobile cellular subscriptions,IT.CEL.SETS,..,..,..,..,..,..,..,..,..,..,..,2458,3924,3924,6051,8346,10691,11667,12744,14512,15445,17151,17945,19114,23743,..,..,..,24000,24000,..
1354,Palau,PLW,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,..,..,..,..,..,..,..,..,..,12.51718694,19.80917765,19.75134645,30.58996006,42.71238485,55.80436371,62.37703165,69.69647252,80.82428293,87.03860242,97.22789116,101.92548,108.4420742,134.4070195,..,..,..,133.2741004,132.6406544,..
1355,Palau,PLW,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,..,..,..,74,100,97,101,111,142,239,518,898,1805,1110,1224,..,..,..,..,..,..
1356,Palau,PLW,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,0.372476972,0.505535615,0.496417605,0.527194906,0.593455945,0.776592836,1.331105542,2.91913215,5.090702948,10.25218675,6.297515035,6.928955562,..,..,..,..,..,..
1357,Palau,PLW,Fixed telephone subscriptions,IT.MLT.MAIN,..,..,..,..,..,..,..,..,..,..,..,6928,7370,7751,7977,7326,7474,7386,7137,6976,6916,7325,7263,7125,7204,..,..,..,8000,8000,..
1358,Palau,PLW,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,..,..,..,..,..,..,..,..,..,..,..,35.28033814,37.20531072,39.01444607,40.32657601,37.49232344,39.01242301,39.48887938,39.03199344,38.85268727,38.97435897,41.52494331,41.25298194,40.4232384,40.78120577,..,..,..,44.42470013,44.21355145,..
1359,Panama,PAN,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0,0.007636899,0.056123043,0.219998526,0.539065541,2.750648071,3.836864509,6.554796477,7.268399878,8.518077815,9.987424077,11.14086254,11.48400928,17.34956617,22.29,33.82,39.08,40.1,42.7,40.30189522,44.03,44.92,51.20542499,54,59.9506309,61.80553132,63.62841477,64.25,..
1360,Panama,PAN,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,488,617,877,990,1283,1217,2060,8835,8945,8039,6371,..
1361,Panama,PAN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,133.966894254824,166.465262584787,232.586818931029,258.118545243879,328.86381013972,306.665759520624,510.270683735469,2151.32888084146,2141.55678369534,1893.11517412232,1476.55679285653,..
1362,Panama,PAN,Mobile cellular subscriptions,IT.CEL.SETS,0,0,0,0,0,7000,23474,85883,232888,410401,475141,525845,692406,1259948,1748740,2174451,3010635,3915246,6066683,6646348,6735429,6213564,6204636,6906090,5741929,5141768,5280195,5722370,5825677,5825677,..
1363,Panama,PAN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0.2503316,0.822519818,2.948958836,7.838190412,13.5431214,15.37848324,16.69779638,21.57667944,38.53810965,52.51129281,64.11159,87.17192556,111.348659,169.4975854,182.4572905,181.7202183,164.7886584,161.7713766,177.0195888,144.6881141,127.3636031,128.5729731,137.0014238,137.1897018,135.0171863,..
1364,Panama,PAN,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,7771,12235,15039,16746,17567,112738,150283,196190,234381,258292,282843,294739,307266,310065,316168,429931,441163,540220,535631,562413,..
1365,Panama,PAN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,0.251517325,0.388512848,0.46864366,0.512210968,0.527503163,3.323971169,4.351393805,5.579596633,6.548391198,7.090699805,7.631034595,7.816712663,8.011242532,7.94770685,7.966965748,10.64955891,10.74233783,12.93361128,12.61365111,13.03460882,..
1366,Panama,PAN,Fixed telephone subscriptions,IT.MLT.MAIN,229389,242692,261447,287317,303950,325284,365733,418756,462476,429135,381912,386904,381421,424811,470453,488308,495250,523999,536356,539317,560184,569880,577028,588397,620436,652816,662588,728379,649156,649156,..
1367,Panama,PAN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,9.091489181,9.421441532,9.942538352,10.70434363,11.09440998,11.63269488,12.81514188,14.37879681,15.56531444,14.16133831,12.36101977,12.28583368,11.88579915,12.99372109,14.12679714,14.3972903,14.33979746,14.90240612,14.98529706,14.80547189,15.11362658,15.11367078,15.04465595,15.08202108,15.6340691,16.17050748,16.13404601,17.43839704,15.28706759,15.04498389,..
1368,Papua New Guinea,PNG,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0,0,0,0.002067023,0.100588321,0.234958542,0.667113315,0.835249302,0.904103545,1.321656935,1.374404668,1.507912772,1.716190476,1.754487261,1.790559361,1.15,1.61,1.28,2,3.5,5.1,6.5,7.9,9.601538462,11.20919659,..,..,..,..
1369,Papua New Guinea,PNG,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11,18,47,60,88,109,123,262,429,498,..,..
1370,Papua New Guinea,PNG,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.50468257216458,2.40893038672968,6.1590855094671,7.70377644257066,11.0737330674127,13.4438906274128,14.8698597131495,31.0498720200122,49.8470659482492,56.7449005648169,..,..
1371,Papua New Guinea,PNG,Mobile cellular subscriptions,IT.CEL.SETS,0,0,0,0,0,2285,3857,5558,7059,8560,10700,15000,17500,48311,75000,100000,300000,874000,1417546,1909078,2400000,2709000,3000000,3358900,3560000,3782000,4018000,4300000,4535000,4818000,..
1372,Papua New Guinea,PNG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0.042997617,0.070814287,0.099574292,0.123491973,0.146385192,0.179090618,0.245957242,0.281197813,0.760294889,1.154751657,1.504461858,4.406247824,12.52830875,19.8403141,26.11416691,32.11905893,35.49992983,38.51892178,42.26770005,43.90847057,45.7218184,47.61771578,49.96326538,51.67438098,53.85030821,..
1373,Papua New Guinea,PNG,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2987,4453,6100,7500,9200,11300,13200,15000,17000,18000,..,20000,21000,..
1374,Papua New Guinea,PNG,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.042817,0.062325257,0.083441545,0.100372059,0.120560854,0.145087939,0.166106059,0.185007601,0.205518486,0.213319782,..,0.227891427,0.234714917,..
1375,Papua New Guinea,PNG,Fixed telephone subscriptions,IT.MLT.MAIN,33875,36464,39321,40017,43648,46796,54087,56938,59773,64835,61610,62059,62885,63456,63720,61500,60000,66846,91125,121172,130000,139000,140000,145100,150000,154000,158000,..,166000,166000,..
1376,Papua New Guinea,PNG,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,0.716848229,0.753977747,0.794515959,0.789966008,0.841478603,0.880576142,0.993034055,1.020072156,1.045684333,1.108748123,1.031193736,1.017590698,1.010464254,0.998639492,0.981077008,0.925244043,0.881249565,0.958200602,1.275407375,1.657504739,1.739782359,1.821517256,1.797549683,1.825908267,1.850076007,1.861755694,1.872473642,..,1.891498841,1.855365538,..
1377,Paraguay,PRY,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0,0,0,0.020359612,0.099576719,0.194904951,0.38165732,0.747630712,1.098793836,1.794969598,2.111942082,3.452438431,7.907007861,7.962073884,11.21,14.27,18.9,19.8,24.76351588,29.34,36.9,43,49.71630466,53.40412748,61.07575622,64.99354302,68.51762842,73.95751114,..
1378,Paraguay,PRY,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38,54,96,154,219,271,418,1283,1728,2454,3391,..
1379,Paraguay,PRY,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.08192967464717,8.52544395065284,14.9497548084485,23.6549219978947,33.1842114673725,40.5158156700823,61.6712192222994,186.834012469386,248.416167234684,348.350000617491,475.427372895733,..
1380,Paraguay,PRY,Mobile cellular subscriptions,IT.CEL.SETS,0,1500,3390,7660,15807,32860,84240,231520,435611,820810,1150000,1667018,1770345,1749048,1887000,3232842,4694361,5790759,5618639,5920858,6529053,6793703,7053297,7305277,7411986,7489474,7468275,7439692,7761848,7865050,..
1381,Paraguay,PRY,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0.03374566,0.074415199,0.164163002,0.330908929,0.672309208,1.685440467,4.532640907,8.35087913,15.41948162,21.18470781,30.13429955,31.4281971,30.5214736,32.39987802,54.67153283,78.25986713,95.22244929,91.15289622,94.76374916,103.0798506,105.7959861,108.3409828,110.693965,110.8127891,110.4988999,108.7550409,106.9525792,110.1809661,110.2700049,..
1382,Paraguay,PRY,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,150,300,500,500,3050,5600,6000,8600,12800,77435,89493,120101,136152,156576,185125,215135,246660,290264,320700,412186,562369,..
1383,Paraguay,PRY,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,0.002817853,0.005526446,0.009038385,0.008876292,0.053223522,0.096152261,0.101467748,0.14337092,0.21048145,1.256251651,1.432341766,1.896139171,2.120247985,2.405059325,2.805125701,3.216372695,3.639195311,4.226902892,4.610364537,5.851061716,7.884556661,..
1384,Paraguay,PRY,Fixed telephone subscriptions,IT.MLT.MAIN,120237,128051,142277,151143,166895,176320,217988,260736,268080,282909,288818,273218,280790,303425,320294,331061,394416,370381,387318,362934,368846,410988,437643,371902,344853,350455,294280,302754,272656,249231,..
1385,Paraguay,PRY,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2.774052365,2.880777032,3.123177349,3.239176065,3.493834736,3.607472903,4.361417339,5.10462448,5.139226689,5.314640571,5.32045647,4.938898713,4.984747868,5.294867909,5.499462921,5.598669014,6.575323831,6.090494526,6.283578186,5.808784223,5.8232933,6.400173915,6.722341726,5.635283504,5.155719772,5.170575662,4.28538497,4.352373885,3.870405795,3.494282119,..
1386,Peru,PER,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0,0.008504578,0.033412305,0.24623258,0.403429701,1.19038044,1.952497608,3.076430611,7.578762957,8.96694917,11.6,14.1,17.1,20.7,25.2,30.57,31.4,34.77,36.01,38.2,39.2,40.2,40.85260091,45.46174069,50.45041218,55.05433424,59.95050106,65.25,..
1387,Peru,PER,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,301,433,731,872,1130,1412,2243,6873,8232,12505,15020,..
1388,Peru,PER,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.3694129189794,14.7961780344484,24.7739588074474,29.2873114133929,37.5535403816211,46.3395390574544,72.5278855654181,218.576982746539,257.336328296383,384.645410452795,455.540159929171,..
1389,Peru,PER,Mobile cellular subscriptions,IT.CEL.SETS,5700,21550,36300,52200,73543,200972,421814,742642,1013314,1273857,1793284,2306943,2930343,4092558,5583356,9120000,15417247,20951834,24700361,29115149,32461415,29388077,29793297,31880043,34235810,36933161,38915386,42154771,39844613,44000000,..
1390,Peru,PER,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.025308162,0.093831022,0.15507432,0.218855004,0.302656553,0.811882641,1.673137796,2.894380721,3.885660768,4.814284565,6.691536733,8.512400738,10.70553414,14.81511166,20.03634159,32.45314151,54.41435324,73.35481222,85.78702103,100.3013504,110.9248984,99.5976824,100.0648553,105.9476991,112.3563679,119.4241828,123.7597545,131.7778873,122.5593904,133.4471516,..
1391,Peru,PER,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,75,1078,1078,37401,93908,227610,352622,484899,570218,725563,827663,932503,1211767,1442784,1612812,1767057,1999459,2120762,2310217,2536077,2784000,3044000,..
1392,Peru,PER,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,0.000287596,0.004074083,..,0.138006141,0.343077688,0.823951075,1.265413641,1.725492967,2.012554101,2.540280608,2.874562974,3.212462011,4.14076624,4.889668099,5.416849279,5.872502219,6.56189969,6.857530252,7.347014075,7.927901427,8.563399593,9.23211658,..
1393,Peru,PER,Fixed telephone subscriptions,IT.MLT.MAIN,539914,613711,673021,772390,1109231,1435147,1645920,1555093,1688000,1717117,1570956,1656624,1839165,2193599,2402626,2559232,2844309,3075428,3548609,3159884,3250444,3415478,3205894,3032556,2911495,3074464,3082036,2728617,2470463,2470000,..
1394,Peru,PER,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2.397233543,2.672163815,2.875159063,3.238341317,4.564894424,5.797677967,6.528590707,6.060835772,6.4728163,6.489495972,5.861932511,6.112785344,6.719091827,7.940856089,8.622025041,9.10692086,10.03883733,10.76743179,12.32470225,10.8857637,11.10719204,11.57522805,10.76743266,10.0781649,9.555053712,9.941346501,9.801573564,8.529790936,7.598980549,7.49123783,..
1395,Philippines,PHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0,0.005844253,0.028585702,0.055946029,0.136912963,1.103405994,1.431608803,1.982253196,2.52400566,4.332275746,4.857672267,5.243628452,5.397636329,5.740586325,5.97,6.22,9,25,29,30.8,32.7,34.7,36.9,39.2,41.6,44.1,43.02661187,49.8,..
1396,Philippines,PHL,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,474,674,1146,1233,1619,2139,4202,9239,9903,12035,12444,..
1397,Philippines,PHL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.04433566652659,7.05241869238761,11.7885905761698,12.4707248974473,16.107347241585,20.9473395635037,40.5348782659083,87.8458058609972,92.8539199403244,111.314983555443,113.559744366466,..
1398,Philippines,PHL,Mobile cellular subscriptions,IT.CEL.SETS,34600,56044,102400,171903,493862,959024,1343620,1733652,2849980,6454359,12159163,15383001,22509560,32935875,34778995,42868911,57344815,68117167,75600000,83150138,94189795,101978345,102823569,111326045,117838074,120096895,119971922,134599017,167322432,149579406,..
1399,Philippines,PHL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.054527014,0.086194863,0.153767828,0.252127947,0.707700013,1.343137967,1.839796982,2.321689087,3.733960545,8.275694014,15.26135878,18.90610486,27.1029811,38.8804914,40.28785566,48.77637648,64.1401553,74.93475746,81.79119697,88.48886596,98.55576616,104.9023479,103.9971193,110.7577007,115.3994392,115.8522806,114.0711091,126.2046486,154.7610716,136.5011266,..
1400,Philippines,PHL,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,10000,21000,55000,89000,123000,265030,496151,1045716,1722407,..,1791000,2146600,2572800,2900000,2900000,2985452,3399291,3788489,5920087,7936574,..
1401,Philippines,PHL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,0.012551323,0.025809541,0.066223594,0.105063665,0.142482733,0.301551935,0.554944718,1.150377772,1.86379126,..,1.874018063,2.208148996,2.602163989,2.885194853,2.839985094,2.879936428,3.232097044,3.552217048,5.475649603,7.242650049,..
1402,Philippines,PHL,Fixed telephone subscriptions,IT.MLT.MAIN,647939,660587,859762,1109652,1409639,1787000,2078000,2491605,2892435,3061387,3315091,3310933,3340000,3437491,3367252,3633188,3940082,4076140,4100000,3335398,3555951,3493164,3148835,3093236,3223787,3781962,4163282,4132435,4255808,4731196,..
1403,Philippines,PHL,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,1.021103436,1.015973272,1.291052106,1.627512496,2.020000605,2.502739814,2.845371555,3.336732019,3.789583846,3.925270049,4.160877944,4.069222026,4.021578248,4.057925872,3.900611923,4.133852285,4.406980324,4.484105487,4.436549646,3.549550171,3.720779679,3.593322733,3.184773416,3.077444341,3.157071389,3.648295178,3.958511185,3.874712599,3.936312656,4.317530076,..
1404,Poland,POL,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.005229468,0.052127181,0.129961704,0.389098144,0.647752333,1.295200255,2.073465474,4.102272002,5.45644373,7.285428708,9.900669707,21.15,24.87,32.53,38.81,44.58,48.6,53.13,58.97,62.32,61.94999897,62.30999727,62.8492,66.6,67.99698716,73.3007041,75.98536595,77.54173454,80.43590724,83.18488715,..
1405,Poland,POL,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5897,8655,15198,19695,25891,36309,94640,248163,616219,782319,954351,..
1406,Poland,POL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,155.009645190624,227.384652205914,399.283674893658,517.741811845554,681.131761020643,955.841788900726,2492.48836327396,6534.93448528243,16227.0719359574,20606.063798754,25181.3830787932,..
1407,Poland,POL,Mobile cellular subscriptions,IT.CEL.SETS,0,2195,15699,38942,75000,216900,812200,1928042,3956500,6747000,10004661,13898471,17401222,23096065,29166391,36745454,41388774,43926365,44806632,46952111,50160222,54086209,56972803,56905306,54537230,53001776,50458854,48285544,48392944,49350724,..
1408,Poland,POL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0.005746436,0.040988111,0.101439283,0.195014706,0.563235215,2.107156182,4.999565011,10.25854329,17.49890739,25.966181,36.11057307,45.26637966,60.14669492,76.01561096,95.80493007,107.9143985,114.5204528,116.8302309,122.4951194,131.0116839,141.4867678,149.3074631,149.3926992,143.3904315,139.5179369,132.9502666,127.3299496,127.7270912,130.3966794,..
1409,Poland,POL,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,12000,121684,195752,875865,945159,2911152,4174003,4462686,5596000,5858498,6972130,6887676,7031055,7233854,7265546,7327918,7633078,7851422,7837958,8369218,..
1410,Poland,POL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,0.031144901,0.316155567,0.509216212,2.280924692,2.463343471,7.590128394,10.88302405,11.63467137,14.59118757,15.28445466,18.21025616,18.01780959,18.42614247,18.99093512,19.10272627,19.28946685,20.11182726,20.70435756,20.68730467,22.11352028,..
1411,Poland,POL,Fixed telephone subscriptions,IT.MLT.MAIN,3565294,3938144,4415800,5006094,5728497,6532394,7510000,8812342,10175196,10945567,11400000,11861266,12292450,12553477,11836243,11475613,10490569,9453928,8493453,7667085,6852599,5950896,8257428,9731940,9053648,8143145,7412432,6575246,6044956,5777428,..
1412,Poland,POL,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,9.361917045,10.30992874,11.52909754,13.04028003,14.89521548,16.96299833,19.4838007,22.85109802,26.38258276,28.38824118,29.58765553,30.8175707,31.97676052,32.69172265,30.84849418,29.91989978,27.35242758,24.64734141,22.14609825,20.00294497,17.89805743,15.56724083,21.64007319,25.54912515,23.80404163,21.43540983,19.53046359,17.33905581,15.95490133,15.26537739,..
1413,Portugal,PRT,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.10023057,0.250426501,0.450161608,0.718905754,1.494334529,2.98087767,4.953001955,9.870446442,14.74233784,16.43046769,18.08713656,19.37,29.67,31.78,34.99,38.01,42.09,44.13,48.27,53.3,55.24999688,60.33999749,62.0956,64.59,68.63286148,70.42356709,73.79121395,74.66096815,75.34637794,78.26166044,..
1414,Portugal,PRT,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1717,2256,3767,4420,5570,9336,32838,128391,164308,196988,228378,..
1415,Portugal,PRT,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,162.393243230462,213.685737992491,358.255433937013,422.671446105326,535.522238017618,901.325690215055,3180.29661074401,12464.7825791482,15977.3282734765,19150.5894803584,22178.9068183498,..
1416,Portugal,PRT,Mobile cellular subscriptions,IT.CEL.SETS,12600,37262,101300,173508,340845,663651,1506958,3074633,4671458,6664951,7977537,8670000,10002705,10571100,11447313,12226439,13477414,14049187,11800000,12210377,12334595,11917565,11990993,11895627,11714693,11572085,11764106,11859548,11909751,11854999,..
1417,Portugal,PRT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.127066738,0.374443427,1.013340482,1.727299552,3.377604031,6.548743736,14.81103414,30.10199087,45.55524458,64.72641067,77.14134782,83.47786301,95.90677966,100.9567353,108.9338959,115.9692322,127.4683791,132.5981184,111.2317777,115.2350903,116.7012162,113.2169513,114.4941178,114.1810144,112.9851121,112.0724654,114.341985,115.6330424,116.4632624,116.2629923,..
1418,Portugal,PRT,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,297,25154,99316,260591,502030,838371,1165440,1423687,1527050,1635427,1911827,2126689,2243036,2390778,2563356,2857776,3142188,3375597,3574638,3784684,3967699,4160795,..
1419,Portugal,PRT,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,0.002896292,0.244282086,0.960367855,2.509063414,4.813506006,8.006659586,11.09045586,13.503841,14.44272531,15.43538021,18.02920505,20.07056775,21.22202059,22.71240781,24.47580311,27.43056442,30.30557125,32.69172996,34.74392398,36.90145066,38.79939806,40.80527354,..
1420,Portugal,PRT,Fixed telephone subscriptions,IT.MLT.MAIN,2694140,3014173,3260319,3474400,3642891,3821890,4002478,4116900,4229848,4321000,4385454,4350528,4281119,4238270,4233701,4241779,4203800,4160159,4328295,4486211,4542561,4558075,4529794,4588563,4682997,4787677,4831284,5073815,5087977,5212507,..
1421,Portugal,PRT,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,27.16949059,30.28922946,32.61414835,34.58820091,36.09923375,37.71346415,39.33808263,40.30623694,41.2487408,41.96322231,42.40655134,41.88844065,41.04773025,40.47657317,40.2883667,40.23377973,39.7592277,39.26414073,40.81735328,42.33849041,42.97850016,43.30174454,43.25202824,44.04364547,45.16626607,46.36733699,46.95797562,49.47074416,49.75439037,51.11950336,..
1422,Puerto Rico,PRI,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0,0.027254662,0.135102783,0.268160428,1.331822159,2.647646679,5.265682651,10.47464821,15.63003092,17.54764757,19.70702566,22.13073823,23.40005045,25.44241821,27.86,38,41.5,45.3,48,68.9999826,68.99999,69,63.46633538,68.6438072,68.74077314,70.85639974,77.73643937,..,..
